lambda	x	y	z
4.23	0.17952690687498507964034676	5.31618987095326036454663546	0.497876093382555025966504308
4.26	-0.20984882496554576929913047	5.24361844596926353695946486	0.786897620659560232998429103
4.29	-0.59097548791797408530778243	5.12644012371162798881260479	1.06682009909047494714315824
4.32	-0.95995534220061946952294384	4.96630663793478035757284244	1.33582876238302904414755166
4.35	-1.31308429276349263921454581	4.76527384583281896316909352	1.59223379263170014584355278
4.38	-1.64688856570039370842139217	4.52577095584691932611553507	1.83448091598086661210768898
4.41	-1.95816030691993122648810063	4.25056539115962733992798908	2.06115997267375481358598116
4.44	-2.24398872781247294736287223	3.94272370053891451137289964	2.27101146892555803885014991
4.47	-2.50178361570716478079682761	3.605570820466276280391524	2.46293116319347654565260001
4.5	-2.7292916613392596901504085	3.2426499565930288370229384	2.63597277986420666125995289
4.53	-2.92460904641188122468703359	2.85768307612149744978863065	2.78934897779335295054086213
4.56	-3.08619271879787939262564782	2.45453014230453930021985777	2.92243072851394233182426962
4.59	-3.21286909890845437320010599	2.03714633519567981581916849	3.03474527866865571386940079
4.62	-3.3038371525986562498281792	1.609539583366768117727577	3.12597288308975310475919943
4.65	-3.358665094509694300685228	1.17573187906251574237454844	3.19594249910448314773250951
4.68	-3.37728348634900898176859268	0.73972501394521043307900922	3.24462662957398756979719554
4.71	-3.35997760533432425981512229	0.30546758449008583905940901	3.27213549266050342901725071
4.74	-3.30737858805926698631335905	-0.12317968192065796073697303	3.27871068136815436986756883
4.77	-3.22045076823036236537023898	-0.54247879650266858655036538	3.26471845668465376430994324
4.8	-3.10047483169846486110781455	-0.94884510061278887747105961	3.23064279592670543379646345
4.83	-2.94902955046716308853215992	-1.33887188008921819495980781	3.17707829395319299906440177
4.86	-2.7679740142609388168831569	-1.70935238323127889900628795	3.10472299052257001613522334
4.89	-2.55942861666277019495565725	-2.05730316208117601214838231	3.01437117342169923952102869
4.92	-2.32575221710721398632309641	-2.37998809599123703254313143	2.90690618515015315288877784
