lambda	rg	rdh	zg	zdh
0.3125	3.105667343283994842679880033294	3.109484727178492	0.4756513247091264059251090179973	0.46429740359006494
0.325	3.108037986872106792901447921575	3.1119631278373734	0.4579246648879704173416246365423	0.44653953072696595
0.3375	3.110505618266219679494228401015	3.1145457872167044	0.4396847796719674427914582960539	0.4282699371426909
0.35	3.113070702916218696313089126916	3.117233543467322	0.4209517910729424674413284034475	0.4095088318871574
0.3625	3.115733724075430497553653277247	3.1200272750576197	0.4017464057600255896612644369256	0.39027697206524126
0.375	3.118495182818397798869224446368	3.122927898095957	0.3820898935334740333417911717206	0.3705956426626043
0.3875	3.121355598057613801022546428664	3.12593636083468	0.3620040647995053604505004526311	0.35048664088482623
0.4	3.124315506559014319224520086279	3.129053636027457	0.3415112470590339984166485997552	0.32997226357428106
0.4125	3.127375462956014523933499060142	3.1322807121973577	0.3206342604281596866819301588068	0.3090752955236399
0.425	3.130536039761865789141669081416	3.1356185850767386	0.2993963922132930884641678597491	0.2878189961803799
0.4375	3.133797827380096282427755061954	3.139068250462491	0.2778213705688746008977730789726	0.266227082392764
0.45	3.137161434112786597230843781876	3.1426306994917526	0.2559333372707002414157857174476	0.24432370545259566
