lambda	rg	rw	rdh	zg	zw	zdh
9.125	5.025893697352903537465100721	5.023299224385293108595337	5.023299224385293108595337	0.50661950299334905202315098222	0.5331567472474312791166402	0.5331567472474312791166402
9.1375	5.003689644045533134630872313	5.000999463275369742957987	5.000999463275369742957987	0.522792789969428080582740514497	0.5492103107129624138369308	0.5492103107129624138369308
9.15	4.981405950889733170636350236	4.978625527305734184418706	4.978625527305734184418706	0.538381630879424030579178069919	0.5646722977774318210672851	0.5646722977774318210672851
9.1625	4.959055204857573398242055399	4.95619031742466763253435	4.95619031742466763253435	0.553368995118040404584747072888	0.5795256019341442406887917	0.5795256019341442406887917
9.175	4.936649678058881705468713739	4.933706327499257900518518	4.933706327499257900518518	0.567738542136132410226460227841	0.5937538871738758410528265	0.5937538871738758410528265
9.1875	4.914201321810728002388355264	4.911185624909783663979493	4.911185624909783663979493	0.581474636160538437582858073191	0.6073415908933414929623099	0.6073415908933414929623099
9.2	4.891721761687241490684959891	4.888639852050969454054969	4.888639852050969454054969	0.594562359963509879787697930955	0.6202739183351305592226293	0.6202739183351305592226293
9.2125	4.869222293511759706874985009	4.866080247655973493609996	4.866080247655973493609996	0.606987527702929339089181955759	0.6325368334235604735465932	0.6325368334235604735465932
9.225	4.846713880251871507630384522	4.843517682715295449531957	4.843517682715295449531957	0.618736696856734832709325812972	0.6441170515194044300697078	0.6441170515194044300697078
9.2375	4.824207149776782739719221425	4.82096270248730207018604	4.82096270248730207018604	0.62979717927679217689661710423	0.6550020390153909296425504	0.6550020390153909296425504
9.25	4.801712393435586404479046466	4.798425564390769679115646	4.798425564390769679115646	0.640157051388871840455083305788	0.6651800229350621271002713	0.6651800229350621271002713
9.2625	4.779239565414441568315804251	4.775916261853939932093067	4.775916261853939932093067	0.649805163566386961013914185924	0.6746400111372699082926138	0.6746400111372699082926138
9.275	4.756798282830339384571697328	4.753444526518796660453215	4.753444526518796660453215	0.658731148706136779813983171449	0.6833718209093329425478182	0.6833718209093329425478182
9.2875	4.734397826519042309464398105	4.73101980521872159078229	4.73101980521872159078229	0.666925430034479388058894533217	0.6913661112687528823871638	0.6913661112687528823871638
9.3	4.712047142474905677827231121	4.708651213174485100487485	4.708651213174485100487485	0.674379228172138225063060430887	0.698614412744992606672058	0.698614412744992606672058
9.3125	4.689754843900611025387399969	4.686347469975071852101489	4.686347469975071852101489	0.68108456748524082918810594311	0.7051091481609306531460222	0.7051091481609306531460222
9.325	4.66752921382533984630557073	4.664116829153113884219417	4.664116829153113884219417	0.687034281749212109030592954746	0.7108436390973752926695827	0.7108436390973752926695827
9.3375	4.645378208250577113335004755	4.641967014676795906930184	4.641967014676795906930184	0.692222019150817450436505743485	0.7158120951272635516269367	0.7158120951272635516269367
9.35	4.623309459783538555400181611	4.619905177891574691984445	4.619905177891574691984445	0.696642246651996037913832886432	0.7200095861055335832944824	0.7200095861055335832944824
9.3625	4.601330281719147618525220071	4.597937886185399782732994	4.597937886185399782732994	0.700290253737167491959264124768	0.7234320011699699729161887	0.7234320011699699729161887
9.375	4.579447672532531097873708381	4.576071150193842013433871	4.576071150193842013433871	0.70316215556346360170330355465	0.7260760009627101458337182	0.7260760009627101458337182
9.3875	4.557668320745141193804142054	4.554310490389139005503011	4.554310490389139005503011	0.705254895530862234180990279101	0.7279389713170647204823388	0.7279389713170647204823388
9.4	4.535998610128831550027540901	4.532661037390821268449537	4.532661037390821268449537	0.706566247286515183035367691388	0.72901898687144537276176583	0.72901898687144537276176583
9.4125	4.514444625213501822662749104	4.511127654408104128629212	4.511127654408104128629212	0.707094816174700325425099983542	0.72931479166565093384320592	0.72931479166565093384320592
9.425	4.4930121570652664913420979907	4.489715065925644503239159	4.489715065925644503239159	0.706840040140827015453622103533	0.72882580096006408089336729	0.72882580096006408089336729
9.4375	4.4717067093034868045379593912	4.468427974874523763803406	4.468427974874523763803406	0.705802190094819357760357934326	0.7275521247968097429067006	0.7275521247968097429067006
